gml_id,kachel,kachelbezeichnung_dop20_ab_2015,kachelbezeichnung_dop20_bis_2014,geometry
APP_LGV_KACHEL_DOP20_1KM_UTM_86,5436,dop20rgb_32554_5936_1_hh_JAHR ,dop20c_32554_5936   ,"POLYGON ((9.815433914883979 53.57008483909402, 9.815606868945071 53.57907248678082, 9.830708971256451 53.57896857694226, 9.830532815598126 53.56998096315658, 9.815433914883979 53.57008483909402))"
APP_LGV_KACHEL_DOP20_1KM_UTM_87,5437,dop20rgb_32554_5937_1_hh_JAHR ,dop20c_32554_5937   ,"POLYGON ((9.815606868945071 53.57907248678082, 9.815779916415439 53.58806012049585, 9.830885222052606 53.58795617674175, 9.830708971256451 53.57896857694226, 9.815606868945071 53.57907248678082))"
APP_LGV_KACHEL_DOP20_1KM_UTM_88,5522,dop20rgb_32555_5922_1_hh_JAHR ,dop20c_32555_5922   ,"POLYGON ((9.828076587278646 53.44415290103095, 9.828251418232474 53.45314071073155, 9.843308760735454 53.45303537678489, 9.843130752321139 53.44404760140392, 9.828076587278646 53.44415290103095))"
APP_LGV_KACHEL_DOP20_1KM_UTM_89,5523,dop20rgb_32555_5923_1_hh_JAHR ,dop20c_32555_5923   ,"POLYGON ((9.828251418232474 53.45314071073155, 9.828426343362837 53.46212850643153, 9.843486865037335 53.46202313815079, 9.843308760735454 53.45303537678489, 9.828251418232474 53.45314071073155))"
APP_LGV_KACHEL_DOP20_1KM_UTM_90,5524,dop20rgb_32555_5924_1_hh_JAHR ,dop20c_32555_5924   ,"POLYGON ((9.828426343362837 53.46212850643153, 9.82860136273796 53.4711162881319, 9.843665065296248 53.4710108855026, 9.843486865037335 53.46202313815079, 9.828426343362837 53.46212850643153))"
APP_LGV_KACHEL_DOP20_1KM_UTM_91,5525,dop20rgb_32555_5925_1_hh_JAHR ,dop20c_32555_5925   ,"POLYGON ((9.82860136273796 53.4711162881319, 9.828776476426132 53.48010405583365, 9.843843361581724 53.47999861884136, 9.843665065296248 53.4710108855026, 9.82860136273796 53.4711162881319))"
APP_LGV_KACHEL_DOP20_1KM_UTM_92,5526,dop20rgb_32555_5926_1_hh_JAHR ,dop20c_32555_5926   ,"POLYGON ((9.828776476426132 53.48010405583365, 9.828951684495717 53.48909180953785, 9.844021753963363 53.48898633816807, 9.843843361581724 53.47999861884136, 9.828776476426132 53.48010405583365))"
APP_LGV_KACHEL_DOP20_1KM_UTM_93,5527,dop20rgb_32555_5927_1_hh_JAHR ,dop20c_32555_5927   ,"POLYGON ((9.828951684495717 53.48909180953785, 9.829126987015135 53.49807954924555, 9.844200242510833 53.49797404348379, 9.844021753963363 53.48898633816807, 9.828951684495717 53.48909180953785))"
APP_LGV_KACHEL_DOP20_1KM_UTM_94,5528,dop20rgb_32555_5928_1_hh_JAHR ,dop20c_32555_5928   ,"POLYGON ((9.829126987015135 53.49807954924555, 9.829302384052884 53.50706727495776, 9.844378827293871 53.50696173478952, 9.844200242510833 53.49797404348379, 9.829126987015135 53.49807954924555))"
APP_LGV_KACHEL_DOP20_1KM_UTM_95,5529,dop20rgb_32555_5929_1_hh_JAHR ,dop20c_32555_5929   ,"POLYGON ((9.829302384052884 53.50706727495776, 9.829477875677528 53.51605498667552, 9.844557508382284 53.5159494120863, 9.844378827293871 53.50696173478952, 9.829302384052884 53.50706727495776))"
APP_LGV_KACHEL_DOP20_1KM_UTM_96,5530,dop20rgb_32555_5930_1_hh_JAHR ,dop20c_32555_5930   ,"POLYGON ((9.829477875677528 53.51605498667552, 9.829653461957692 53.52504268439986, 9.844736285845954 53.5249370753751, 9.844557508382284 53.5159494120863, 9.829477875677528 53.51605498667552))"
APP_LGV_KACHEL_DOP20_1KM_UTM_97,5531,dop20rgb_32555_5931_1_hh_JAHR ,dop20c_32555_5931   ,"POLYGON ((9.829653461957692 53.52504268439986, 9.829829142962076 53.53403036813177, 9.844915159754816 53.53392472465698, 9.844736285845954 53.5249370753751, 9.829653461957692 53.52504268439986))"
APP_LGV_KACHEL_DOP20_1KM_UTM_98,5532,dop20rgb_32555_5932_1_hh_JAHR ,dop20c_32555_5932   ,"POLYGON ((9.829829142962076 53.53403036813177, 9.830004918759442 53.54301803787242, 9.845094130178889 53.54291235993301, 9.844915159754816 53.53392472465698, 9.829829142962076 53.53403036813177))"
APP_LGV_KACHEL_DOP20_1KM_UTM_99,5533,dop20rgb_32555_5933_1_hh_JAHR ,dop20c_32555_5933   ,"POLYGON ((9.830004918759442 53.54301803787242, 9.830180789418625 53.55200569362273, 9.845273197188257 53.55189998120417, 9.845094130178889 53.54291235993301, 9.830004918759442 53.54301803787242))"
APP_LGV_KACHEL_DOP20_1KM_UTM_100,5534,dop20rgb_32555_5934_1_hh_JAHR ,dop20c_32555_5934   ,"POLYGON ((9.830180789418625 53.55200569362273, 9.830356755008532 53.56099333538374, 9.845452360853074 53.56088758847152, 9.845273197188257 53.55189998120417, 9.830180789418625 53.55200569362273))"
APP_LGV_KACHEL_DOP20_1KM_UTM_101,5535,dop20rgb_32555_5935_1_hh_JAHR ,dop20c_32555_5935   ,"POLYGON ((9.830356755008532 53.56099333538374, 9.830532815598126 53.56998096315658, 9.845631621243557 53.56987518173604, 9.845452360853074 53.56088758847152, 9.830356755008532 53.56099333538374))"
APP_LGV_KACHEL_DOP20_1KM_UTM_102,5536,dop20rgb_32555_5936_1_hh_JAHR ,dop20c_32555_5936   ,"POLYGON ((9.830532815598126 53.56998096315658, 9.830708971256451 53.57896857694226, 9.845810978430004 53.5788627609988, 9.845631621243557 53.56987518173604, 9.830532815598126 53.56998096315658))"
APP_LGV_KACHEL_DOP20_1KM_UTM_103,5537,dop20rgb_32555_5937_1_hh_JAHR ,dop20c_32555_5937   ,"POLYGON ((9.830708971256451 53.57896857694226, 9.830885222052606 53.58795617674175, 9.845990432482774 53.58785032626083, 9.845810978430004 53.5788627609988, 9.830708971256451 53.57896857694226))"
APP_LGV_KACHEL_DOP20_1KM_UTM_104,5538,dop20rgb_32555_5938_1_hh_JAHR ,dop20c_32555_5938   ,"POLYGON ((9.830885222052606 53.58795617674175, 9.831061568055771 53.59694376255617, 9.846169983472295 53.59683787752316, 9.845990432482774 53.58785032626083, 9.830885222052606 53.58795617674175))"
APP_LGV_KACHEL_DOP20_1KM_UTM_105,5620,dop20rgb_32556_5920_1_hh_JAHR ,dop20c_32556_5920   ,"POLYGON ((9.842775022877706 53.42607200859261, 9.842952839724999 53.43505981200682, 9.858003733267966 53.4349526505229, 9.857822742447794 53.42596488201696, 9.842775022877706 53.42607200859261))"
APP_LGV_KACHEL_DOP20_1KM_UTM_106,5621,dop20rgb_32556_5921_1_hh_JAHR ,dop20c_32556_5921   ,"POLYGON ((9.842952839724999 53.43505981200682, 9.843130752321139 53.44404760140392, 9.858184821545473 53.44394040499702, 9.858003733267966 53.4349526505229, 9.842952839724999 53.43505981200682))"
APP_LGV_KACHEL_DOP20_1KM_UTM_107,5622,dop20rgb_32556_5922_1_hh_JAHR ,dop20c_32556_5922   ,"POLYGON ((9.843130752321139 53.44404760140392, 9.843308760735454 53.45303537678489, 9.858366007350877 53.45292814544033, 9.858184821545473 53.44394040499702, 9.843130752321139 53.44404760140392))"
APP_LGV_KACHEL_DOP20_1KM_UTM_108,5623,dop20rgb_32556_5923_1_hh_JAHR ,dop20c_32556_5923   ,"POLYGON ((9.843308760735454 53.45303537678489, 9.843486865037335 53.46202313815079, 9.858547290754819 53.46191587185385, 9.858366007350877 53.45292814544033, 9.843308760735454 53.45303537678489))"
APP_LGV_KACHEL_DOP20_1KM_UTM_109,5624,dop20rgb_32556_5924_1_hh_JAHR ,dop20c_32556_5924   ,"POLYGON ((9.843486865037335 53.46202313815079, 9.843665065296248 53.4710108855026, 9.85872867182799 53.47090358423858, 9.858547290754819 53.46191587185385, 9.843486865037335 53.46202313815079))"
APP_LGV_KACHEL_DOP20_1KM_UTM_110,5625,dop20rgb_32556_5925_1_hh_JAHR ,dop20c_32556_5925   ,"POLYGON ((9.843665065296248 53.4710108855026, 9.843843361581724 53.47999861884136, 9.858910150641165 53.47989128259552, 9.85872867182799 53.47090358423858, 9.843665065296248 53.4710108855026))"
APP_LGV_KACHEL_DOP20_1KM_UTM_111,5626,dop20rgb_32556_5926_1_hh_JAHR ,dop20c_32556_5926   ,"POLYGON ((9.843843361581724 53.47999861884136, 9.844021753963363 53.48898633816807, 9.85909172726519 53.48887896692567, 9.858910150641165 53.47989128259552, 9.843843361581724 53.47999861884136))"
APP_LGV_KACHEL_DOP20_1KM_UTM_112,5627,dop20rgb_32556_5927_1_hh_JAHR ,dop20c_32556_5927   ,"POLYGON ((9.844021753963363 53.48898633816807, 9.844200242510833 53.49797404348379, 9.859273401770972 53.49786663723008, 9.85909172726519 53.48887896692567, 9.844021753963363 53.48898633816807))"
APP_LGV_KACHEL_DOP20_1KM_UTM_113,5628,dop20rgb_32556_5928_1_hh_JAHR ,dop20c_32556_5928   ,"POLYGON ((9.844200242510833 53.49797404348379, 9.844378827293871 53.50696173478952, 9.859455174229494 53.50685429350973, 9.859273401770972 53.49786663723008, 9.844200242510833 53.49797404348379))"
APP_LGV_KACHEL_DOP20_1KM_UTM_114,5629,dop20rgb_32556_5929_1_hh_JAHR ,dop20c_32556_5929   ,"POLYGON ((9.844378827293871 53.50696173478952, 9.844557508382284 53.5159494120863, 9.859637044711803 53.51584193576564, 9.859455174229494 53.50685429350973, 9.844378827293871 53.50696173478952))"
APP_LGV_KACHEL_DOP20_1KM_UTM_115,5630,dop20rgb_32556_5930_1_hh_JAHR ,dop20c_32556_5930   ,"POLYGON ((9.844557508382284 53.5159494120863, 9.844736285845954 53.5249370753751, 9.859819013289027 53.52482956399881, 9.859637044711803 53.51584193576564, 9.844557508382284 53.5159494120863))"
APP_LGV_KACHEL_DOP20_1KM_UTM_116,5631,dop20rgb_32556_5931_1_hh_JAHR ,dop20c_32556_5931   ,"POLYGON ((9.844736285845954 53.5249370753751, 9.844915159754816 53.53392472465698, 9.860001080032358 53.53381717821031, 9.859819013289027 53.52482956399881, 9.844736285845954 53.5249370753751))"
APP_LGV_KACHEL_DOP20_1KM_UTM_117,5632,dop20rgb_32556_5932_1_hh_JAHR ,dop20c_32556_5932   ,"POLYGON ((9.844915159754816 53.53392472465698, 9.845094130178889 53.54291235993301, 9.860183245013054 53.54280477840108, 9.860001080032358 53.53381717821031, 9.844915159754816 53.53392472465698))"
APP_LGV_KACHEL_DOP20_1KM_UTM_118,5633,dop20rgb_32556_5933_1_hh_JAHR ,dop20c_32556_5933   ,"POLYGON ((9.845094130178889 53.54291235993301, 9.845273197188257 53.55189998120417, 9.860365508302454 53.55179236457221, 9.860183245013054 53.54280477840108, 9.845094130178889 53.54291235993301))"
APP_LGV_KACHEL_DOP20_1KM_UTM_119,5634,dop20rgb_32556_5934_1_hh_JAHR ,dop20c_32556_5934   ,"POLYGON ((9.845273197188257 53.55189998120417, 9.845452360853074 53.56088758847152, 9.860547869971958 53.56077993672465, 9.860365508302454 53.55179236457221, 9.845273197188257 53.55189998120417))"
APP_LGV_KACHEL_DOP20_1KM_UTM_120,5635,dop20rgb_32556_5935_1_hh_JAHR ,dop20c_32556_5935   ,"POLYGON ((9.845452360853074 53.56088758847152, 9.845631621243557 53.56987518173604, 9.860730330093039 53.56976749485946, 9.860547869971958 53.56077993672465, 9.845452360853074 53.56088758847152))"
APP_LGV_KACHEL_DOP20_1KM_UTM_121,5636,dop20rgb_32556_5936_1_hh_JAHR ,dop20c_32556_5936   ,"POLYGON ((9.845631621243557 53.56987518173604, 9.845810978430004 53.5788627609988, 9.86091288873725 53.57875503897765, 9.860730330093039 53.56976749485946, 9.845631621243557 53.56987518173604))"
APP_LGV_KACHEL_DOP20_1KM_UTM_122,5637,dop20rgb_32556_5937_1_hh_JAHR ,dop20c_32556_5937   ,"POLYGON ((9.845810978430004 53.5788627609988, 9.845990432482774 53.58785032626083, 9.8610955459762 53.58774256908026, 9.86091288873725 53.57875503897765, 9.845810978430004 53.5788627609988))"
APP_LGV_KACHEL_DOP20_1KM_UTM_123,5638,dop20rgb_32556_5938_1_hh_JAHR ,dop20c_32556_5938   ,"POLYGON ((9.845990432482774 53.58785032626083, 9.846169983472295 53.59683787752316, 9.861278301881578 53.59673008516825, 9.8610955459762 53.58774256908026, 9.845990432482774 53.58785032626083))"
APP_LGV_KACHEL_DOP20_1KM_UTM_124,5639,dop20rgb_32556_5939_1_hh_JAHR ,dop20c_32556_5939   ,"POLYGON ((9.846169983472295 53.59683787752316, 9.846349631469073 53.60582541478683, 9.861461156525145 53.60571758724273, 9.861278301881578 53.59673008516825, 9.846169983472295 53.59683787752316))"
APP_LGV_KACHEL_DOP20_1KM_UTM_125,5640,dop20rgb_32556_5940_1_hh_JAHR ,dop20c_32556_5940   ,"POLYGON ((9.846349631469073 53.60582541478683, 9.846529376543677 53.61481293805284, 9.861644109978725 53.61470507530466, 9.861461156525145 53.60571758724273, 9.846349631469073 53.60582541478683))"
APP_LGV_KACHEL_DOP20_1KM_UTM_126,5720,dop20rgb_32557_5920_1_hh_JAHR ,dop20c_32557_5920   ,"POLYGON ((9.857822742447794 53.42596488201696, 9.858003733267966 53.4349526505229, 9.873054529353603 53.43484359290422, 9.87287036463105 53.42585585992405, 9.857822742447794 53.42596488201696))"
APP_LGV_KACHEL_DOP20_1KM_UTM_127,5721,dop20rgb_32557_5921_1_hh_JAHR ,dop20c_32557_5921   ,"POLYGON ((9.858003733267966 53.4349526505229, 9.858184821545473 53.44394040499702, 9.873238793241914 53.44383131183762, 9.873054529353603 53.43484359290422, 9.858003733267966 53.4349526505229))"
APP_LGV_KACHEL_DOP20_1KM_UTM_128,5722,dop20rgb_32557_5922_1_hh_JAHR ,dop20c_32557_5922   ,"POLYGON ((9.858184821545473 53.44394040499702, 9.858366007350877 53.45292814544033, 9.873423156367782 53.45281901672526, 9.873238793241914 53.44383131183762, 9.858184821545473 53.44394040499702))"
APP_LGV_KACHEL_DOP20_1KM_UTM_129,5723,dop20rgb_32557_5923_1_hh_JAHR ,dop20c_32557_5923   ,"POLYGON ((9.858366007350877 53.45292814544033, 9.858547290754819 53.46191587185385, 9.873607618803076 53.46180670756813, 9.873423156367782 53.45281901672526, 9.858366007350877 53.45292814544033))"
APP_LGV_KACHEL_DOP20_1KM_UTM_130,5724,dop20rgb_32557_5924_1_hh_JAHR ,dop20c_32557_5924   ,"POLYGON ((9.858547290754819 53.46191587185385, 9.85872867182799 53.47090358423858, 9.873792180619734 53.47079438436722, 9.873607618803076 53.46180670756813, 9.858547290754819 53.46191587185385))"
APP_LGV_KACHEL_DOP20_1KM_UTM_131,5725,dop20rgb_32557_5925_1_hh_JAHR ,dop20c_32557_5925   ,"POLYGON ((9.85872867182799 53.47090358423858, 9.858910150641165 53.47989128259552, 9.873976841889773 53.47978204712354, 9.873792180619734 53.47079438436722, 9.85872867182799 53.47090358423858))"
APP_LGV_KACHEL_DOP20_1KM_UTM_132,5726,dop20rgb_32557_5926_1_hh_JAHR ,dop20c_32557_5926   ,"POLYGON ((9.858910150641165 53.47989128259552, 9.85909172726519 53.48887896692567, 9.874161602685271 53.48876969583811, 9.873976841889773 53.47978204712354, 9.858910150641165 53.47989128259552))"
APP_LGV_KACHEL_DOP20_1KM_UTM_133,5727,dop20rgb_32557_5927_1_hh_JAHR ,dop20c_32557_5927   ,"POLYGON ((9.85909172726519 53.48887896692567, 9.859273401770972 53.49786663723008, 9.874346463078384 53.49775733051189, 9.874161602685271 53.48876969583811, 9.85909172726519 53.48887896692567))"
APP_LGV_KACHEL_DOP20_1KM_UTM_134,5728,dop20rgb_32557_5928_1_hh_JAHR ,dop20c_32557_5928   ,"POLYGON ((9.859273401770972 53.49786663723008, 9.859455174229494 53.50685429350973, 9.874531423141335 53.50674495114588, 9.874346463078384 53.49775733051189, 9.859273401770972 53.49786663723008))"
APP_LGV_KACHEL_DOP20_1KM_UTM_135,5729,dop20rgb_32557_5929_1_hh_JAHR ,dop20c_32557_5929   ,"POLYGON ((9.859455174229494 53.50685429350973, 9.859637044711803 53.51584193576564, 9.874716482946418 53.51573255774112, 9.874531423141335 53.50674495114588, 9.859455174229494 53.50685429350973))"
APP_LGV_KACHEL_DOP20_1KM_UTM_136,5730,dop20rgb_32557_5930_1_hh_JAHR ,dop20c_32557_5930   ,"POLYGON ((9.859637044711803 53.51584193576564, 9.859819013289027 53.52482956399881, 9.874901642566011 53.52472015029857, 9.874716482946418 53.51573255774112, 9.859637044711803 53.51584193576564))"
APP_LGV_KACHEL_DOP20_1KM_UTM_137,5731,dop20rgb_32557_5931_1_hh_JAHR ,dop20c_32557_5931   ,"POLYGON ((9.859819013289027 53.52482956399881, 9.860001080032358 53.53381717821031, 9.875086902072541 53.53370772881927, 9.874901642566011 53.52472015029857, 9.859819013289027 53.52482956399881))"
APP_LGV_KACHEL_DOP20_1KM_UTM_138,5732,dop20rgb_32557_5932_1_hh_JAHR ,dop20c_32557_5932   ,"POLYGON ((9.860001080032358 53.53381717821031, 9.860183245013054 53.54280477840108, 9.87527226153853 53.5426952933042, 9.875086902072541 53.53370772881927, 9.860001080032358 53.53381717821031))"
APP_LGV_KACHEL_DOP20_1KM_UTM_139,5733,dop20rgb_32557_5933_1_hh_JAHR ,dop20c_32557_5933   ,"POLYGON ((9.860183245013054 53.54280477840108, 9.860365508302454 53.55179236457221, 9.875457721036554 53.55168284375438, 9.87527226153853 53.5426952933042, 9.860183245013054 53.54280477840108))"
APP_LGV_KACHEL_DOP20_1KM_UTM_140,5734,dop20rgb_32557_5934_1_hh_JAHR ,dop20c_32557_5934   ,"POLYGON ((9.860365508302454 53.55179236457221, 9.860547869971958 53.56077993672465, 9.875643280639272 53.56067038017078, 9.875457721036554 53.55168284375438, 9.860365508302454 53.55179236457221))"
APP_LGV_KACHEL_DOP20_1KM_UTM_141,5735,dop20rgb_32557_5935_1_hh_JAHR ,dop20c_32557_5935   ,"POLYGON ((9.860547869971958 53.56077993672465, 9.860730330093039 53.56976749485946, 9.87582894041941 53.56965790255446, 9.875643280639272 53.56067038017078, 9.860547869971958 53.56077993672465))"
APP_LGV_KACHEL_DOP20_1KM_UTM_142,5736,dop20rgb_32557_5936_1_hh_JAHR ,dop20c_32557_5936   ,"POLYGON ((9.860730330093039 53.56976749485946, 9.86091288873725 53.57875503897765, 9.876014700449764 53.57864541090643, 9.87582894041941 53.56965790255446, 9.860730330093039 53.56976749485946))"
APP_LGV_KACHEL_DOP20_1KM_UTM_143,5737,dop20rgb_32557_5937_1_hh_JAHR ,dop20c_32557_5937   ,"POLYGON ((9.86091288873725 53.57875503897765, 9.8610955459762 53.58774256908026, 9.876200560803207 53.58763290522766, 9.876014700449764 53.57864541090643, 9.86091288873725 53.57875503897765))"
APP_LGV_KACHEL_DOP20_1KM_UTM_144,5738,dop20rgb_32557_5938_1_hh_JAHR ,dop20c_32557_5938   ,"POLYGON ((9.8610955459762 53.58774256908026, 9.861278301881578 53.59673008516825, 9.876386521552684 53.59662038551918, 9.876200560803207 53.58763290522766, 9.8610955459762 53.58774256908026))"
APP_LGV_KACHEL_DOP20_1KM_UTM_145,5739,dop20rgb_32557_5939_1_hh_JAHR ,dop20c_32557_5939   ,"POLYGON ((9.861278301881578 53.59673008516825, 9.861461156525145 53.60571758724273, 9.87657258277121 53.60560785178199, 9.876386521552684 53.59662038551918, 9.861278301881578 53.59673008516825))"
APP_LGV_KACHEL_DOP20_1KM_UTM_146,5740,dop20rgb_32557_5940_1_hh_JAHR ,dop20c_32557_5940   ,"POLYGON ((9.861461156525145 53.60571758724273, 9.861644109978725 53.61470507530466, 9.87675874453187 53.61459530401711, 9.87657258277121 53.60560785178199, 9.861461156525145 53.60571758724273))"
APP_LGV_KACHEL_DOP20_1KM_UTM_147,5741,dop20rgb_32557_5941_1_hh_JAHR ,dop20c_32557_5941   ,"POLYGON ((9.861644109978725 53.61470507530466, 9.861827162314226 53.62369254935508, 9.876945006907828 53.62358274222552, 9.87675874453187 53.61459530401711, 9.861644109978725 53.61470507530466))"
APP_LGV_KACHEL_DOP20_1KM_UTM_148,5821,dop20rgb_32558_5921_1_hh_JAHR ,dop20c_32558_5921   ,"POLYGON ((9.873054529353603 53.43484359290422, 9.873238793241914 53.44383131183762, 9.888292665700812 53.44372032195354, 9.888105226273495 53.43473263917861, 9.873054529353603 53.43484359290422))"
APP_LGV_KACHEL_DOP20_1KM_UTM_149,5822,dop20rgb_32558_5922_1_hh_JAHR ,dop20c_32558_5922   ,"POLYGON ((9.873238793241914 53.44383131183762, 9.873423156367782 53.45281901672526, 9.888480206075274 53.45270799066751, 9.888292665700812 53.44372032195354, 9.873238793241914 53.44383131183762))"
APP_LGV_KACHEL_DOP20_1KM_UTM_150,5823,dop20rgb_32558_5923_1_hh_JAHR ,dop20c_32558_5923   ,"POLYGON ((9.873423156367782 53.45281901672526, 9.873607618803076 53.46180670756813, 9.88866784746998 53.46169564532147, 9.888480206075274 53.45270799066751, 9.873423156367782 53.45281901672526))"
APP_LGV_KACHEL_DOP20_1KM_UTM_151,5824,dop20rgb_32558_5924_1_hh_JAHR ,dop20c_32558_5924   ,"POLYGON ((9.873607618803076 53.46180670756813, 9.873792180619734 53.47079438436722, 9.888855589958116 53.47068328591646, 9.88866784746998 53.46169564532147, 9.873607618803076 53.46180670756813))"
APP_LGV_KACHEL_DOP20_1KM_UTM_152,5825,dop20rgb_32558_5925_1_hh_JAHR ,dop20c_32558_5925   ,"POLYGON ((9.873792180619734 53.47079438436722, 9.873976841889773 53.47978204712354, 9.889043433612933 53.47967091245339, 9.888855589958116 53.47068328591646, 9.873792180619734 53.47079438436722))"
APP_LGV_KACHEL_DOP20_1KM_UTM_153,5826,dop20rgb_32558_5926_1_hh_JAHR ,dop20c_32558_5926   ,"POLYGON ((9.873976841889773 53.47978204712354, 9.874161602685271 53.48876969583811, 9.88923137850775 53.48865852493329, 9.889043433612933 53.47967091245339, 9.873976841889773 53.47978204712354))"
APP_LGV_KACHEL_DOP20_1KM_UTM_154,5827,dop20rgb_32558_5927_1_hh_JAHR ,dop20c_32558_5927   ,"POLYGON ((9.874161602685271 53.48876969583811, 9.874346463078384 53.49775733051189, 9.889419424715967 53.49764612335711, 9.88923137850775 53.48865852493329, 9.874161602685271 53.48876969583811))"
APP_LGV_KACHEL_DOP20_1KM_UTM_155,5828,dop20rgb_32558_5928_1_hh_JAHR ,dop20c_32558_5928   ,"POLYGON ((9.874346463078384 53.49775733051189, 9.874531423141335 53.50674495114588, 9.889607572311052 53.50663370772595, 9.889419424715967 53.49764612335711, 9.874346463078384 53.49775733051189))"
APP_LGV_KACHEL_DOP20_1KM_UTM_156,5829,dop20rgb_32558_5929_1_hh_JAHR ,dop20c_32558_5929   ,"POLYGON ((9.874531423141335 53.50674495114588, 9.874716482946418 53.51573255774112, 9.889795821366544 53.51562127804067, 9.889607572311052 53.50663370772595, 9.874531423141335 53.50674495114588))"
APP_LGV_KACHEL_DOP20_1KM_UTM_157,5830,dop20rgb_32558_5930_1_hh_JAHR ,dop20c_32558_5930   ,"POLYGON ((9.874716482946418 53.51573255774112, 9.874901642566011 53.52472015029857, 9.88998417195606 53.52460883430231, 9.889795821366544 53.51562127804067, 9.874716482946418 53.51573255774112))"
